ds_name,qid,oracle_alpha,oracle_ndcg
fiqa,7534,0.0,0.3861640545395028
fiqa,7592,0.86,0.2
fiqa,7702,0.09,0.7977228895450266
fiqa,7705,0.2,0.617319681505689
fiqa,7734,0.0,0.7451812540517537
fiqa,7758,0.55,1.0
fiqa,776,0.25,0.46354372727070625
fiqa,7801,0.47000000000000003,1.0
fiqa,7803,0.45,0.29883111410551816
fiqa,7823,0.16,0.7608077965887771
fiqa,7879,0.0,0.0
fiqa,7925,0.74,0.14570685159020724
fiqa,7928,0.27,0.39313277108701045
fiqa,8002,0.55,0.6508205185601091
fiqa,8005,0.0,0.0
fiqa,8040,0.51,1.0
fiqa,8079,0.43,0.7405142627563598
fiqa,8116,0.16,0.8772153153380493
fiqa,8202,0.89,0.09905728133858463
fiqa,8275,0.0,0.5
fiqa,8296,0.0,1.0
fiqa,8332,0.02,0.5120955627935093
fiqa,8475,0.27,0.8730427934207714
fiqa,849,0.5700000000000001,0.20584683246043448
fiqa,8507,0.07,0.152198880640387
fiqa,8512,0.0,0.23540891336663824
fiqa,852,0.33,0.9674679834891693
fiqa,8537,0.0,1.0
fiqa,8539,0.0,0.19041021015491139
fiqa,859,0.0,0.38685280723454163
fiqa,8632,0.0,0.6131471927654584
fiqa,864,0.0,0.7751482523375255
fiqa,8789,0.0,0.7653606369886217
fiqa,879,0.0,1.0
fiqa,8832,0.0,1.0
fiqa,8834,0.0,0.5763596284234651
fiqa,885,0.0,0.16569576576522954
fiqa,8947,0.0,0.4938981472718651
fiqa,8959,0.0,0.38685280723454163
fiqa,8970,0.0,1.0
fiqa,8974,0.0,0.7269547345639102
fiqa,8982,0.0,0.20156796473906832
fiqa,9060,0.0,0.6131471927654584
fiqa,9088,0.0,0.0
fiqa,9115,0.56,0.4776237035032179
fiqa,9126,0.0,0.0
fiqa,932,0.72,0.4998489879376927
fiqa,9329,0.93,0.7201925328027818
fiqa,9381,0.0,0.3309208749312681
fiqa,9385,0.04,1.0
fiqa,94,0.0,0.5
fiqa,9403,0.0,0.0
fiqa,9548,0.0,0.18316925091363362
fiqa,9556,0.06,0.6309297535714575
fiqa,957,0.0,0.7050734540109476
fiqa,9598,0.13,0.6309297535714575
fiqa,9633,0.0,0.6131471927654584
fiqa,9643,0.0,0.43067655807339306
fiqa,9644,0.08,0.6309297535714575
fiqa,9646,0.0,0.8175295903539445
fiqa,9733,0.0,0.0
fiqa,9735,0.0,1.0
fiqa,98,0.0,0.6131471927654584
fiqa,9824,0.0,1.0
fiqa,9882,0.1,0.16999161628691403
fiqa,9925,0.67,0.8065735963827293
fiqa,9961,0.9400000000000001,1.0
scidocs,0210b3fe6f7173c86936b5dd9261bc0be0c45652,0.0,0.10209739512291163
scidocs,038ee3d9e0a739752f4a270548ab8c97ed024633,0.15,0.27407996554286684
scidocs,0553dbcc91c98d5e068f6532f0b071a7d219d67e,0.03,0.7227265726449519
scidocs,0588053b2cde6414e542c656023ade147397f597,0.0,0.05674156298757133
scidocs,063c6ae786c34d3722c6d9060df6339e246bbc3b,0.29,0.5178849394839046
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.7000000000000001,0.7741116635928131
scidocs,08c970df2d62d4bc27e65e8c389a0227a41109a5,0.89,0.7469503786113338
scidocs,095923857403ebb1578ce82b085c97c75b522fa2,0.0,0.21398626473452756
scidocs,09b349399b8b696d365185ee3896dfae77af8ac5,0.47000000000000003,0.4371994911049732
scidocs,0a149bfc3080902dab96a0bfdfe1d4ab2ec0cc2a,0.87,0.09803928583135704
scidocs,0a40663fdcf7c5fb7cfc459693116c41309e7eca,0.0,0.0
scidocs,0bbdd4905f23994e0b5a0d91fc332b2af336f1e8,0.39,0.45857142117015354
scidocs,0ce72c74fed3bd81c9ceffa0f0c1954b88328e32,0.0,0.06250343848035038
scidocs,0cf7f818b313a7a16bb33960c6322199a2441e06,0.58,0.4953456595480589
scidocs,0f2c82218b1858e414df5d50171e97694c60e542,0.0,0.0
scidocs,0f5d0494c0ddaa32b5072dec141a9a79104d967b,0.0,0.05921175197246692
scidocs,0f990cb8bbd3767350842b0975b4b32a600f41e1,0.97,0.1947700979273153
scidocs,100636ca50edf63d4336bb071f3e172cb0ebccaa,0.0,0.0
scidocs,103f982d2a3a9b7335b76d8c7112d1b6fcf0f2bb,0.5700000000000001,0.14680429649757665
scidocs,1134105faa6a16969fede23d16f0c0df129c5888,0.98,0.4009171749748422
scidocs,124c0c016c8b938139afeb40d011070e3604268e,0.0,0.0
scidocs,14ee77995be77780bdba07fa7f1613fb5ad09409,0.88,0.16958010263680806
scidocs,1571f50f52761a7a3537f12a88be487e5a0e7ad4,0.0,0.0
scidocs,16a8e0646724f730eb52216f9bc1284ddb630fd6,0.8,0.3933556889166466
scidocs,177f06f0b11a911317f500b455adeeadf9d48e00,0.6900000000000001,0.4222877159057718
scidocs,191e9300845097e1e8eb9696db458efc968baee1,0.14,0.43988312114713385
scidocs,195a5a538eacb89dcd4cf3fe2c0600ea61dbd15e,0.19,0.8051628502199797
scidocs,1978c3122a0401f6c3309f1ffd2f5baaf55a46d7,0.96,0.05533440115850036
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,0.0,0.0
scidocs,1b44df3232099b13e3aac7fc5811a946133d6db6,0.0,0.4737947261553257
scidocs,1bc5ea91875143e0526ac587b9c4aa6c64ceec98,0.0,0.15691231127295763
scidocs,1c0e8c3fb143eb5eb5af3026eae7257255fcf814,0.47000000000000003,0.12815532340304342
scidocs,1c454ae4e1bbc600791f3a4796fdb6b1ee2ca016,0.0,0.21398626473452756
scidocs,1d8465c3f5aee1b7a790f6eeb44637343861ba47,0.0,0.44615333764087994
scidocs,1e022ba4791c906fef6013777be2ae3f4017a33e,0.0,0.0
scidocs,1e1c56608f9dca5281bd79c7dfbfb058aab25472,0.0,0.056316753775798256
scidocs,1e6bcda276bb1681125eb18ca4d62a44e94c25c9,0.0,0.0
scidocs,1e7021eb8e92066b972452a0ce5a54529ca4ba5a,0.5700000000000001,0.07721668828275381
scidocs,1eed0e731008236ddc956ffbbe9051e13d54f2ec,0.65,0.5953448237659873
scidocs,1f10c64bf2069062811209a27cc4ff7b65fa02e9,0.6900000000000001,0.21398626473452756
scidocs,1fd7fc06653723b05abe5f3d1de393ddcf6bdddb,0.48,0.16663038694989632
scidocs,1fdec82c846cb843a496e5edfec72787f34d308a,0.0,0.1470064713622228
scidocs,2011feb353fed560b0643dc9db6528317c643957,0.76,0.3391602052736161
scidocs,212d7af298a4bd9090b834293067d2f091a95cfc,0.0,0.17939639802506838
scidocs,222d908535d67563709bb72de7aed4739133ee3e,0.98,0.16772189304629184
scidocs,223bb68a9ca2df2d07335e2073fcc78b59e4edd7,0.93,0.06612234188543999
scidocs,23386571ed332e4a465c0a6fa899f310caa217c8,0.76,0.45033846876953015
scidocs,23ce229565447f22d5ef2b6d7cbd6d8003254ac2,0.0,0.0
scidocs,2468a43e935adcee0303ba39e348c2bc0c4379a7,0.25,0.5379237395601724
scidocs,2561aa198e3a7a0b507122f543acafa80481e1b9,0.99,0.11370310533409486
scidocs,25b1b8f72d025f23f61cf6c94749c86a7e2449a3,0.98,0.6570050287301386
scidocs,25e6ff6c5b3b03a3be4edaa55f5d8fa25ab920ee,0.9500000000000001,0.3272548672433706
scidocs,26b90ccf7541fd2cd4235118493e1e49d358c351,0.23,0.05921175197246692
scidocs,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,0.04,0.1973419828918342
scidocs,271a4077c037b86fb7daf6bff3e66682322ff7d7,0.0,0.0
scidocs,2747421989619d293c05b0b82a547009128ebadb,0.87,0.3952717358217952
scidocs,28115e594c25c99a253557ae96290a9e0d60d3e3,1.0,0.05718685316335169
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,0.14,0.2583061395449272
scidocs,2a8bcf35e6b5b3910eea160b3a1fb3e6bcb3966e,0.0,0.055714542185846684
scidocs,2ad9703a6e039258bc306e46c7eed1208a61f4aa,0.98,0.20725965896531537
scidocs,2b234385356cb10d448908cef49584bece15d94b,0.0,0.059698817733095176
scidocs,2b26645a12e3a11f53ae4d31798f1009376962db,0.9500000000000001,0.05250619950756077
scidocs,2c9466f3849cc3b25eb00db90d146cd0c26bdef4,0.0,0.0
scidocs,2dbe49d7c9a65656cd46d22ea07dc317b26482b6,0.0,0.12096537714703766
scidocs,2dd5f1d69e0e8a95a10f3f07f2c0c7fa172994b3,0.0,0.5198945034201835
scidocs,2e08d3ec08069ef41059cc3da6bc4d390eaf6e01,0.0,0.6801514530515016
scidocs,3131776d3b838e3a22ed9ccd7b7b92a41410df28,0.96,0.8257388535947107
scidocs,313b369196df6026a97016327f8e4eebaf1a0176,0.5,0.5858977835941936
scidocs,3159c9423862b22c6326801ad4353ae2cfe30d32,0.1,0.3391602052736161
scidocs,33812e0c6b8fdc5e414c5eae760e574e5a81190a,0.6900000000000001,0.27538870902171453
scidocs,35414f51bec4795a0f417aa1fdbb35322d80c9b7,0.44,0.3810056562750912
scidocs,3547ac839d02f6efe3f6f76a8289738a22528442,0.0,0.05428363317977833
scidocs,3565d884735ead613a5aa0903f06a2cc86d05b6b,0.5700000000000001,0.9223908277967705
scidocs,36279b9053b8b28759a94eaa428d5e0b6dec4246,0.0,0.32370718484565025
scidocs,37fefbdf740577306928ff2f0c810fb3a96183b2,0.1,0.5817744828317774
scidocs,38526532f66d5bcd7b47cea0ed9642b9b232d50f,0.0,0.0
scidocs,387dd9f50cf0af914cf39ecef3b72aca2c3476c1,0.88,0.15990926880720982
scidocs,39959bc480d2972d8bb925708e6e8ad59664bcdb,0.0,0.46927872602275644
scidocs,39d428fd8c6b73ed070921a856f03c2c5b5377ba,0.74,0.13458151952491687
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,0.0,0.21384902299916295
scidocs,3b1cd78a7b49711729f3c58ec6d69bac9bf6e51e,0.0,0.0
scidocs,3b9ba3d40d8f1b4efd53dd81439d3a5dd4ee0629,0.06,0.3817707943649545
scidocs,3bd2086d011089b43409b9c772f0f7ec93d1bb9e,0.06,0.19270534071106696
scidocs,3ca983d40b9de7dc12b989fce213b4abee652c9e,0.14,0.09803928583135704
scidocs,3d11a9a90bce358afd228590ab5158a268031bb9,0.0,0.19584478680360176
scidocs,3d9180d48a6c19eb59f5ba6cef378720758b2ed3,0.1,0.46740585446711447
scidocs,3dcc819e642beafccd3f6bffa434767d1a818eb1,0.0,0.3391602052736161
scidocs,3fc4e13ef5ebe962075a62b50b34077bb9425aa2,0.8300000000000001,0.42597098150954243
scidocs,40c3f90f0abf842ee6f6009c414fde4f86b82005,0.0,0.16958010263680806
scidocs,40c6b953b5c04b3df4164cd487c4bc00cf0e487d,0.79,0.28148928513316157
scidocs,419794ac69424b3cd66127c909dde325fe88c463,0.0,0.2653748532482545
scidocs,41c98c3080159ea3fbef043358fccd5b2576fa6e,0.24,0.642696974250759
scidocs,431bbc47ce90f5e0eb8388fa80b0cc4d7c26ab76,0.0,0.6220001113525335
scidocs,435a709ae1d1b0bbdcacbd3965a05d56c14e752c,0.0,0.4502215986156478
scidocs,43bb00f852d1d24dec35c927328c17fb01a54295,0.9500000000000001,0.2494782541680902
scidocs,43da9037d50745002195abb864243ecc75d4b040,0.0,0.0
scidocs,43dd67cf1630eeac917c0dcd8e80425a6b93d38d,0.0,0.05224397413819615
scidocs,444a9101305d25dad8b28f466bf060ee98d922c1,0.51,0.3391602052736161
scidocs,45191391555865feed98e04dde63358dd1111839,0.96,0.6082304300102561
scidocs,45e4ed3f616b6177beff78721aaae0a61506be05,0.87,0.5531464700081437
scidocs,47c7c17b7df3732af69d2702929a65a05c1d3d3f,0.0,0.0
scidocs,47fc2c3e290e05fe9d41441b0270f88f6a8543d8,0.39,0.13633924503196868
scidocs,490ec36471275164d104f155ef7ebbc70c5f7eea,0.0,0.21371305601873372
scidocs,498aad3cb4d2b8e8ff1e68a40be7dec27e8139f4,0.87,0.7496812513391778
scidocs,4b450424be82fccb46a97bdad24a44f547d604d9,0.0,0.3456618187665457
scidocs,4cacc809d92fd0c84d5b4b63d790dece998e0e6d,0.0,0.0
scidocs,4fb07b6ff97ebfb80a7c18b0c55ebd32db84cd54,0.6,0.549138162746609
scidocs,5157dde17a69f12c51186ffc20a0a6c6847f1a29,0.0,0.0
scidocs,522bf872909305bd360493ea2b4664a31358a092,0.99,0.1829715950140393
scidocs,522ef548c054fd03109ff1886d243a11ce6d1e2a,0.0,0.4542680731654894
scidocs,546b3592f59b3445ef12fba506b729c832198c33,0.74,0.07397229644086958
scidocs,54745a3e51fdeeef213bcdfd1091e98a8f06bdd7,0.25,0.5467944134862571
scidocs,566c89a1ace18f57ac3212e6d62634b501990b31,0.0,0.24980342803923436
scidocs,566e31a4ad34b39b6d8a1953d77d9f74da135a2a,0.23,0.7756199604526248
scidocs,573dc953636d90aeb4981e880c4bc0bad7f6cf64,0.22,0.6757004668926277
scidocs,57ad8dfb71589360810da83efce67b4cab2ff380,0.47000000000000003,0.19722869989030173
scidocs,580836f616cbba088996643634363a85e91cccee,0.52,0.43376655198028047
scidocs,58f1999f18a0ac1366cbd47dd409cc1df624132b,0.0,0.0
scidocs,5a4b138603821d758d5e51c8f8fb0ff1696901d7,0.21,0.6433261207297096
scidocs,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,0.8,0.062123720739682475
scidocs,5a7957cb601a02bb7f4f3f65fcdb18df093ae4a8,0.39,0.2777150861741555
scidocs,5d3bae2e2d5102187a4abfb3d89da5ad00745f18,0.98,0.5811353960249592
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,0.0,0.0
scidocs,6097c33a382c62a44379926ee96b23b51dba49c4,0.29,0.6672311669384257
scidocs,62abbb01f6b7d15b671551824f87931be409b2c2,0.46,0.5426462776530774
scidocs,6374d969a99cf8da935377750f09f61875c81173,0.0,0.05611153054817913
scidocs,639910e5fa8d6f096a282847ca3e820550bbbe8e,0.0,0.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.75,0.2826335043946801
scidocs,648678f1edab0d2139958070744b826d2b24c79e,0.0,0.6843515475204855
scidocs,64abfbc0b66ec8579a92a33dca19e92bc2095ea2,0.62,0.3692044004018831
scidocs,64da1980714cfc130632c5b92b9d98c2f6763de6,0.0,0.0
scidocs,64ddfb947878347a30610b6ca2314fe2bac96a4a,0.65,0.15101961822780524
scidocs,65a858ca95dcfa032e812a7f1fc7ee5bdac88f5b,0.0,0.3975620439464018
scidocs,665d50db7006e2595c7d55687fed7329192bd71e,0.27,0.36898709291240817
scidocs,6745710034803993433dd42001a860d70c99f75c,0.16,0.3391602052736161
scidocs,689f8d21021c0c9b9678d5a7903f9e9442380113,0.89,0.4610565667295613
scidocs,6930ea33403a3518080e819d138047a80618a075,0.0,0.06330507011061545
scidocs,6b0be5fc8199da9fe7821eca3617d8977056d03e,0.96,0.10699313236726378
scidocs,6b6afc9557dc0670bf2792bde4c4389ac52c707f,0.0,0.0
scidocs,6bb5d79e3f255f091f110e7c6952076f2fd27da5,0.62,0.68727143856859
scidocs,6c442b5493a17926a9fa22e85a1f7a70b2f03230,0.0,0.48548460367350377
scidocs,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,0.81,0.5531464700081437
scidocs,6d3857fe3e62a400768fb6f51366add5f9ea4889,0.0,0.50816124841554
scidocs,6ec004e4c1171c4c4858eec7c927f567684b80bc,0.0,0.12162593745207587
scidocs,6ef12473fa99cc47f4f4bfad4b0df0d6149b3a6b,0.0,0.23819820987960558
scidocs,6f3b604e98cf705c73c8685aae6c0e911a22a26b,0.44,0.642226740226378
scidocs,703099734f70f0cc00773ee54b4385f89afa7afe,0.02,0.2346848615182936
scidocs,71ac664ca2cbc5c463da3ed07a1573f88e2e28f0,0.0,0.0
scidocs,725bba18d41a6dedeeef01fd8e306aa5bd2a3f6b,0.0,0.0
scidocs,725ed843566051638d023ebfdb0311def12cba2a,0.7000000000000001,0.5306878893025945
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.47000000000000003,0.43376655198028047
scidocs,73f38c530a041f81d48cadd067246af448a6a24e,0.0,0.05533440115850036
scidocs,7445178858159988f2b17aa21376e13767fce5a6,0.9400000000000001,0.06140244428718695
scidocs,7492683af60d02dbd658acdc61249571f8c20fc8,0.98,0.06140244428718695
scidocs,74c472360ec199703b5e460308bf5ed29e38f67b,0.0,0.9896062251871525
scidocs,74ff6bd7f70bb2fe17016ded5104614c001f0cef,0.0,0.5143508315329828
scidocs,756bf25afe8e6ca92ba1795bcb5fb4e93d8ed6b2,0.0,0.0
scidocs,763490c13a138523b98e7646ef0fa81d6b5e5a22,0.0,0.0
scidocs,76477dc79100674de60478d1dea4c6cff301e01b,0.31,0.5057353137496473
scidocs,7740048416e8f39c3d6eb4f3ee02ca2dfd3590bb,0.18,0.854105797972385
scidocs,775883af6c684bde676a178c7709d806abfcf2ca,0.11,0.27069983410995346
scidocs,77b47c27f82bf9998fa49a5c4c670d96d43164d0,0.06,0.398094494631334
scidocs,78495383450e02c5fe817e408726134b3084905d,0.0,0.3391602052736161
scidocs,78878e95797e03d4968b09f40979585b6c56dac3,0.0,0.22610680351574408
scidocs,78c12d64baeef87727fa53666bfb2c2709fe1260,0.0,0.05428363317977833
scidocs,78ed1c69f4f5f5b56cbb9432ee06a2cf71d162e2,0.0,0.06911917000496234
scidocs,79729be88ecf76e5e964ffb25e8bc3b396feacb4,0.0,0.0
scidocs,7a59595f1859b72761b34892be8b6dc43f71d01e,0.92,0.22904407792782547
scidocs,7aa39159fa794181ee07e4c6aab3990f358d08f1,0.99,0.4479749467958749
scidocs,7ac01e727c60f0c64e00c7207d432ff2138d7b3f,0.39,0.11665123631762672
scidocs,7b6652910c5cc0df9ff6bc91912a02e58a742d26,0.0,0.3545549917905778
scidocs,7b85c1bf03097a77cb1d36f6f6338d95a6aff428,0.0,0.0
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,0.08,0.35184573853190976
scidocs,7c8a65bb8e328d8c5bbd352ed4baadc82144dd8b,0.0,0.48070548841249156
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,0.36,0.15280909165786236
scidocs,7ddc47d09d89a89c6a1c7643895a173aba07173f,0.9400000000000001,0.05277719145098288
scidocs,7e7f843b9638ee9dc321fcd348ea2185b9126854,0.9400000000000001,0.5684311685983091
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.29,0.5113908329189498
scidocs,7ffd6b7c27558400bfe609161b158d6a34b62f62,0.0,0.0
scidocs,802f3f316f87c6bc675cc55a2a1bf4bb0f12dd1e,0.0,0.058146168443085795
scidocs,804840bb733a459d01db7c4e72aeb5373b48da99,0.8300000000000001,0.6937846499860143
scidocs,80a720a4d5a6d07be98abe3caade59b36691e01c,0.0,0.0
scidocs,81000545a7e8663e8c18f2a4a6c2321fc7215cb3,0.0,0.5573835503106329
scidocs,81b14341e3e063d819d032b6ce0bc0be0917c867,0.0,0.05264056800934874
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.96,0.06416923277158361
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.62,0.4703652827859579
scidocs,83591848730f3fc7f208d4646ed4338c237bd161,0.58,0.8687949224876582
scidocs,8407184b67114cbdddfec1bded6bf5a35eb8cb82,0.8300000000000001,0.5413063533615299
scidocs,849534526c074568abbfd6daf45c3532b0a18133,0.0,0.0
scidocs,8562ce6da684928836a19277bcdbbca9bb8c27fe,0.49,0.2828712275698979
scidocs,85ed826a7feaa59c96c4ec71c6bdb17506b10820,0.63,0.5585978389243776
scidocs,86c925d1a737fe3d29fa5388ede48cf87700cb89,0.67,0.5531464700081437
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.67,0.3391602052736161
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,0.33,0.5067147577629569
scidocs,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,0.98,0.06267320809766952
scidocs,8cc8ad35f409ca0c008d4ba0c666dc295348d7c1,0.99,0.22074045268440337
scidocs,8d949fb5f753296db787b2b2e10b86b4224545d5,0.9500000000000001,0.11987564069568964
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.96,0.7091289257540561
scidocs,8f8e0e4eca7cbc30cddea7f92d1dc0293342e9bb,0.0,0.45221360703148816
scidocs,8ff6581f94c366e34c6f2d55806f7781194c33c8,0.0,0.1208113026994942
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,0.25,0.4879750624901271
scidocs,901c7f0cbf7701c66921c918e553d2ecfbb4df34,0.52,0.699750470189726
scidocs,93f6bd353aa3354f9669c1d93effa78f863c1fb4,0.0,0.23819820987960558
scidocs,93f6dd2c761fdeac0af6d2253d57834439d7794f,0.0,0.16351983324619979
scidocs,944776444c62932a5dd703a082f7ce53c4153d61,0.78,0.10699313236726378
scidocs,94d8056eb0f5c32efcf1498d9c6a9e396f239c06,0.92,0.5169330503196339
scidocs,9557be29d86add8994b7df670c15eaa872995a10,0.31,0.7908688477791831
scidocs,958ebc7e24012b419316489515f2c2f908773bd5,0.52,0.4674062678987385
scidocs,96dd2785bc42ea77a3afa65701d55212570a76ff,0.0,0.21398626473452756
scidocs,9700939818a450d1bff3a3a29d71ef116d3a6a12,0.56,0.4089752592258208
scidocs,98f2ae796c7702de12174428a945861379665beb,0.93,0.14606834984270645
scidocs,99838f4d4259f67f903f8f762841499513b0b511,0.87,0.7469385177900298
scidocs,9992dfb672e93683f21c571624a4e13d681d79b7,0.04,0.18105259903988843
scidocs,999c4ffe9ccf530e62c60fac1271a3787b2c20a9,0.11,0.4592007089620128
scidocs,9a7e12ef462e779263ee3f2dd415d2d21233f15d,0.0,0.45271231251564553
scidocs,9c4d7805f3724fb7b866950eaa0505952ff25fd0,0.78,0.05979103907531349
scidocs,9c7032664c6902c5a936697b9bbc01f6446c58fa,0.0,0.05461997784715835
scidocs,a11de72de4723edc3e8cffabac259cffa13ded1b,0.6,0.3973063737167019
scidocs,a29afef550bf4edbf3293a50ef3fdb785ff1e5a3,0.0,0.16958010263680806
scidocs,a3240d1ce2fcaf412f4b5d1562ddfa687061036b,0.0,0.4664889787682963
scidocs,a517b4c4aa5c6baf1a7f7bdf40a1058f5ae4a674,0.12,0.4770822539311467
scidocs,a59faa9c1a158316fdbc71f4c7152a5fee405b8a,0.0,0.0
scidocs,a5f27c9cc188c15c0a7e019d666bed767d3c34d9,0.0,0.07215499519431039
scidocs,a6e4beb28b345fce7470da122b4e45e2cd0dcd12,0.0,0.0
scidocs,a77e9f0bd205a7733431a6d1028f09f57f9f73b0,0.09,0.5531464700081437
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,0.0,0.05174393283063186
scidocs,a83c2a8fce48665742be042a3183777417302155,0.1,0.8725205956728483
scidocs,a8a4cf29c7483f5eed5aa808df2225661506e1b4,0.44,0.2641864493434724
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,0.0,0.0
scidocs,afa13588cd866ec23cc71d634becbd507ea61093,0.92,0.42597098150954243
scidocs,b0b69f570647dde42aaf9c521675877d79d658ba,0.24,0.5935303592288282
scidocs,b1d09732fae72001277f867522ae1b67a249975b,0.35000000000000003,0.7823908333518426
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,0.0,0.0
scidocs,b489d537d5523ab2351c866835a4d03194eb2414,0.71,0.5551553341043619
scidocs,b4c80fc4b140eb08a717a446824cacb77f319166,0.56,0.3333387494884482
scidocs,b66bcce42123af3d5384aa32f9b3f1721f7ae5fd,0.06,0.11336795968473103
scidocs,b769247a568e5f026b5b565781965801ff31fa54,0.93,0.6295516106099184
scidocs,b9220fdc68eaa6dce0c5944a769e3e531839055d,0.87,0.42049505066203574
scidocs,ba8e624dac40100f10162eaa3d4034904bc08f48,0.74,0.45384758128473585
scidocs,bbe8c5e53ca6e4db115afeaaad2be268f039f10d,0.0,0.0
scidocs,bd034b87414c58fc731c193fdd37f59b3db883fa,0.0,0.8666034052456593
scidocs,bdbefe44ceb31ed05d09c5d322fbdb149abf48e0,0.0,0.6129375090834572
scidocs,bdd6b6635cf5861fc9d914a6d2938fcb2daea7ef,0.7000000000000001,0.20545165920270825
scidocs,beac53e8074b4822943a3374ff5e9fed98a891b8,0.0,0.07605458145297357
scidocs,bfa86c945787324220dc59a34fe5a242af1ea068,0.91,0.2133940951047966
scidocs,c104626e93e0b8115b4673f63e10f69cdf97801c,0.05,0.303066534952762
scidocs,c1173b8d8efb8c2d989ce0e51fe21f6b0b8d1478,0.96,0.06911917000496234
scidocs,c2e57b2871fdfd06566820c5329815ac06f66197,0.98,0.06330507011061545
scidocs,c48caf1b6404e08cf4606508310c03e5df54d0f7,0.3,0.09803928583135704
scidocs,c5f0a4418c1025ea8a21f0f997dfe7e4ce176594,0.9500000000000001,0.25679802403830954
scidocs,c64c8f5f2803fbecd670b303387aa7074dd94997,0.0,0.4946052104557538
scidocs,c6d97883da23b07a2031ff65076670eeb11b59d6,0.0,0.0
scidocs,c8dfa1ad91f484702e0d5d80e63bbae071214142,0.58,0.6439160444495925
scidocs,c9dd5ae24520d8cdddfdf8ef6d5f925445e310d9,0.0,0.2969619928196466
scidocs,c9dee006f3b6b2b30e422ad2fd8abb86c751376d,0.0,0.9818483242455303
scidocs,ca37fc11108b20534ac0341c7b1e5da911f37d4d,0.0,0.0
scidocs,cab59587e4b2dd441198cd37e0038cace6b6531e,0.22,0.6739577727076379
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.06,0.4673788497659313
scidocs,cf2ddf35ac0acc96f3a668a882443929da6aae5e,0.0,0.26877945023556926
scidocs,cf9d4048d39c63d96433b6f45fb6a951b0308607,0.54,0.5612606017556476
scidocs,d145274d03a6374c77de64fb70602ddef393e4d9,0.74,0.4121943801949693
scidocs,d1c0cc34e1b6eaa8bdc2221d83377063be951196,0.0,0.0
scidocs,d27272027cd84341070fd4b7eb7e03dcb514d93f,0.8,0.38356636737133565
scidocs,d2848c5937377f00595493bb5cc83aa3b7340071,0.37,0.21398626473452756
scidocs,d2e6250e95af09fefbe638f1580420476a2ecaee,0.0,0.1431464054912834
scidocs,d2f8863857f6a26e917af5044189c02fff697e98,0.97,0.21398626473452756
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.99,0.11471859244858396
scidocs,d4dcbb547492ea63bb1dd2016f2ca1198225d78f,0.0,0.40399301465680554
scidocs,d535ec1a520ca6e29902fafa85b7ab81ad034c1d,0.96,0.2649248998548172
scidocs,d6be438df373dedf06d6c062596d4e40f59b022c,0.73,0.5087403079104241
scidocs,d6f71b84f703152a08226d1c7e61cab888380fb1,0.9,0.056316753775798256
scidocs,d7e3a93de209c0c5501b4932b9a7d81c89ed64e8,0.08,0.31738587242914135
scidocs,d8dea89f5c7fb15d5ba16d2edcd2933a25789ee6,0.78,0.21398626473452756
scidocs,daa9e3b88e01db5440b671af2d13c1ee974a8fcb,0.43,0.21398626473452756
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,0.0,0.6110675315444407
scidocs,ddbf21ca1de9617894b15d45787a27557f02a494,0.1,0.17219989121322107
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.77,0.7815788912509809
scidocs,e0ec8e1a52f2c23561001a5e7fa1d30cb8222ff1,0.0,0.07303417492135322
scidocs,e2af314b238088588eebb94210535e31d5f647e1,0.0,0.05138858851372691
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,0.0,0.3391602052736161
scidocs,e642d6014a5762128a28f85dae2228826e682974,0.17,0.7437728266598426
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,0.0
